FECHA_ADMINISTRACION,GRUPO_ETARIO,GENERO,VACUNA,TIPO_EFECTOR,DOSIS_1,DOSIS_2,ID_CARGA,DOSIS_3
27FEB2022:00:00:00,71 a 80,M,Moderna,Público,2,3,,33
27FEB2022:00:00:00,71 a 80,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,1,0,,8
27FEB2022:00:00:00,81 a 90,F,Moderna,Público,0,0,,18
27FEB2022:00:00:00,81 a 90,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,1,,7
27FEB2022:00:00:00,81 a 90,M,Moderna,Público,0,1,,8
27FEB2022:00:00:00,81 a 90,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,0,,5
27FEB2022:00:00:00,91 o mas,F,Moderna,Público,0,1,,1
27FEB2022:00:00:00,91 o mas,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,0,,1
27FEB2022:00:00:00,91 o mas,M,Moderna,Público,0,0,,2
27FEB2022:00:00:00,91 o mas,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,0,,1
17APR2022:00:00:00,81 a 90,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,1,,2
17APR2022:00:00:00,91 o mas,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,0,,2
17NOV2021:00:00:00,61 a 70,F,AstraZeneca,Privado,0,0,,1
27NOV2021:00:00:00,81 a 90,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,0,,1
26APR2022:00:00:00,30 o menos,F,AstraZeneca,Público,1,2,,6
26APR2022:00:00:00,30 o menos,F,Moderna,Público,10,18,,57
26APR2022:00:00:00,30 o menos,F,Sinopharm,Público,14,38,,0
26APR2022:00:00:00,30 o menos,F,Sputnik,Público,0,2,,0
26APR2022:00:00:00,30 o menos,F,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,6,3,,3
26APR2022:00:00:00,30 o menos,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,4,15,,277
26APR2022:00:00:00,30 o menos,F,"vacuna Coronavirus (PFIZER) pediátrica, vial x 10 dosis (0.2ml)",Público,4,0,,0
26APR2022:00:00:00,30 o menos,M,AstraZeneca,Público,0,2,,3
26APR2022:00:00:00,30 o menos,M,Moderna,Público,10,25,,36
26APR2022:00:00:00,30 o menos,M,Sinopharm,Público,9,50,,1
12OCT2022:00:00:00,81 a 90,M,Moderna,Público,0,0,,0
12OCT2022:00:00:00,91 o mas,F,Moderna,Público,0,0,,2
24JAN2022:00:00:00,30 o menos,N,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,0,0,,1
05NOV2022:00:00:00,30 o menos,F,Moderna,Público,10,4,,15
05NOV2022:00:00:00,30 o menos,F,Sinopharm,Público,0,1,,0
05NOV2022:00:00:00,30 o menos,F,"vacuna Coronavirus (PFIZER) pediátrica, vial x 10 dosis (0.2ml)",Público,0,1,,0
05NOV2022:00:00:00,30 o menos,M,Moderna,Público,8,4,,8
02AUG2021:00:00:00,30 o menos,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,2,0,,0
02AUG2021:00:00:00,61 a 70,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,1,0,,0
18AUG2021:00:00:00,71 a 80,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,1,,0
21SEP2021:00:00:00,31 a 40,M,Sinopharm,Privado,0,1,,0
04OCT2021:00:00:00,61 a 70,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,1,0,,0
30OCT2021:00:00:00,41 a 50,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,1,,0
02NOV2021:00:00:00,31 a 40,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,1,0,,0
02NOV2021:00:00:00,51 a 60,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,1,0,,0
22NOV2021:00:00:00,51 a 60,F,AstraZeneca,Privado,0,0,,1
23NOV2021:00:00:00,51 a 60,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,1,,1
25NOV2021:00:00:00,31 a 40,M,AstraZeneca,Privado,0,0,,1
07DEC2021:00:00:00,91 o mas,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público nacional,0,0,,1
08DEC2021:00:00:00,61 a 70,F,AstraZeneca,Público nacional,0,0,,1
21JAN2022:00:00:00,81 a 90,M,AstraZeneca,Público,0,0,,2
24JAN2022:00:00:00,91 o mas,M,AstraZeneca,Público,0,0,,2
26JAN2022:00:00:00,91 o mas,M,AstraZeneca,Público,0,0,,1
31JAN2022:00:00:00,30 o menos,M,Sinopharm,Privado,1,1,,0
09FEB2022:00:00:00,41 a 50,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Privado,0,0,,1
10FEB2022:00:00:00,30 o menos,M,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,1,0,,0
11FEB2022:00:00:00,30 o menos,F,AstraZeneca,Público,90,164,,16
11FEB2022:00:00:00,30 o menos,F,Moderna,Público,2,5,,550
11FEB2022:00:00:00,30 o menos,F,Sinopharm,Público,369,1148,,0
11FEB2022:00:00:00,30 o menos,F,Sputnik,Público,1,16,,5
11FEB2022:00:00:00,30 o menos,F,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,1,4,,2
11MAY2022:00:00:00,30 o menos,F,Sinopharm,Público,16,53,,2
11MAY2022:00:00:00,30 o menos,F,Sputnik,Público,0,3,,1
11MAY2022:00:00:00,30 o menos,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,13,40,,264
11MAY2022:00:00:00,30 o menos,F,"vacuna Coronavirus (PFIZER) pediátrica, vial x 10 dosis (0.2ml)",Público,9,0,,0
11MAY2022:00:00:00,30 o menos,M,AstraZeneca,Público,4,1,,5
11MAY2022:00:00:00,30 o menos,M,Moderna,Público,8,21,,45
11MAY2022:00:00:00,30 o menos,M,Sinopharm,Público,18,63,,0
11MAY2022:00:00:00,30 o menos,M,Sputnik,Público,2,1,,0
11MAY2022:00:00:00,30 o menos,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,17,43,,242
11MAY2022:00:00:00,30 o menos,M,"vacuna Coronavirus (PFIZER) pediátrica, vial x 10 dosis (0.2ml)",Público,4,0,,0
11MAY2022:00:00:00,31 a 40,F,AstraZeneca,Público,1,0,,1
11MAY2022:00:00:00,31 a 40,F,Moderna,Público,4,8,,24
11MAY2022:00:00:00,31 a 40,F,Sinopharm,Público,2,3,,0
11MAY2022:00:00:00,31 a 40,F,Sputnik,Público,0,0,,2
11MAY2022:00:00:00,31 a 40,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,4,23,,102
11MAY2022:00:00:00,31 a 40,M,AstraZeneca,Público,1,0,,4
11MAY2022:00:00:00,31 a 40,M,Moderna,Público,3,14,,28
11MAY2022:00:00:00,31 a 40,M,Sinopharm,Público,1,2,,0
11MAY2022:00:00:00,31 a 40,M,Sputnik,Público,0,0,,3
11MAY2022:00:00:00,31 a 40,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,11,22,,114
11MAY2022:00:00:00,41 a 50,F,AstraZeneca,Público,0,0,,3
11MAY2022:00:00:00,41 a 50,F,Moderna,Público,2,4,,25
11MAY2022:00:00:00,41 a 50,F,Sputnik,Público,0,0,,1
11MAY2022:00:00:00,41 a 50,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,3,8,,67
11MAY2022:00:00:00,41 a 50,M,AstraZeneca,Público,6,0,,3
11MAY2022:00:00:00,41 a 50,M,Moderna,Público,2,5,,28
11MAY2022:00:00:00,41 a 50,M,Sinopharm,Público,1,0,,0
11MAY2022:00:00:00,41 a 50,M,Sputnik,Público,0,0,,5
11MAY2022:00:00:00,41 a 50,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,4,7,,62
11MAY2022:00:00:00,51 a 60,F,AstraZeneca,Público,0,0,,7
11MAY2022:00:00:00,51 a 60,F,Moderna,Público,1,5,,29
11MAY2022:00:00:00,51 a 60,F,Sputnik,Público,0,0,,4
11MAY2022:00:00:00,51 a 60,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,1,3,,59
11MAY2022:00:00:00,51 a 60,M,AstraZeneca,Público,7,1,,9
11MAY2022:00:00:00,51 a 60,M,Moderna,Público,4,6,,25
11MAY2022:00:00:00,51 a 60,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,1,5,,57
11MAY2022:00:00:00,61 a 70,F,AstraZeneca,Público,0,1,,1
11MAY2022:00:00:00,61 a 70,F,Moderna,Público,0,4,,19
11MAY2022:00:00:00,61 a 70,F,Sinopharm,Público,0,1,,0
11MAY2022:00:00:00,61 a 70,F,Sputnik,Público,0,0,,1
11MAY2022:00:00:00,61 a 70,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,1,4,,30
11MAY2022:00:00:00,61 a 70,M,AstraZeneca,Público,1,0,,2
11MAY2022:00:00:00,61 a 70,M,Moderna,Público,2,4,,11
11MAY2022:00:00:00,61 a 70,M,Sputnik,Público,0,0,,1
11MAY2022:00:00:00,61 a 70,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,2,2,,28
11MAY2022:00:00:00,71 a 80,F,Moderna,Público,2,1,,17
11MAY2022:00:00:00,71 a 80,F,Sputnik,Público,0,0,,0
11MAY2022:00:00:00,71 a 80,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,2,3,,26
11MAY2022:00:00:00,71 a 80,M,AstraZeneca,Público,0,0,,1
11MAY2022:00:00:00,71 a 80,M,Moderna,Público,2,0,,6
11MAY2022:00:00:00,71 a 80,M,Sinopharm,Público,1,0,,0
11MAY2022:00:00:00,71 a 80,M,Sputnik,Público,0,0,,0
11MAY2022:00:00:00,71 a 80,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,1,1,,11
11MAY2022:00:00:00,81 a 90,F,Moderna,Público,0,1,,7
11MAY2022:00:00:00,81 a 90,F,Sputnik,Público,0,0,,0
11MAY2022:00:00:00,81 a 90,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,1,,23
11MAY2022:00:00:00,81 a 90,M,Moderna,Público,0,0,,0
11MAY2022:00:00:00,81 a 90,M,Sputnik,Público,0,0,,0
11MAY2022:00:00:00,81 a 90,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,0,,16
11MAY2022:00:00:00,91 o mas,F,Moderna,Público,0,0,,1
11MAY2022:00:00:00,91 o mas,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,1,,14
11MAY2022:00:00:00,91 o mas,M,Moderna,Público,0,0,,0
11MAY2022:00:00:00,91 o mas,M,Sputnik,Público,0,0,,0
19JUL2021:00:00:00,71 a 80,M,Sinopharm,Privado,0,1,,0
08AUG2021:00:00:00,61 a 70,M,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,1,0,,0
18SEP2021:00:00:00,31 a 40,F,Sinopharm,Público nacional,0,1,,0
27SEP2021:00:00:00,30 o menos,F,Moderna,Público,0,1,,0
06OCT2021:00:00:00,41 a 50,F,AstraZeneca,Privado,0,1,,0
16OCT2021:00:00:00,41 a 50,M,AstraZeneca,Privado,1,0,,0
03NOV2021:00:00:00,30 o menos,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Privado,0,2,,0
03NOV2021:00:00:00,51 a 60,F,AstraZeneca,Privado,0,1,,0
10DEC2021:00:00:00,30 o menos,F,Sinopharm,Privado,0,1,,0
15DEC2021:00:00:00,30 o menos,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Privado,0,1,,0
28DEC2021:00:00:00,81 a 90,M,Sinopharm,Privado,0,1,,0
15MAR2022:00:00:00,51 a 60,F,AstraZeneca,Público,0,3,,7
15MAR2022:00:00:00,51 a 60,F,Moderna,Público,7,23,,30
15MAR2022:00:00:00,51 a 60,F,Sputnik,Público,0,2,,3
15MAR2022:00:00:00,51 a 60,F,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,2,1,,6
15MAR2022:00:00:00,51 a 60,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,3,9,,92
15MAR2022:00:00:00,51 a 60,M,AstraZeneca,Público,1,0,,12
15MAR2022:00:00:00,51 a 60,M,Moderna,Público,11,11,,21
15MAR2022:00:00:00,51 a 60,M,Sinopharm,Público,0,2,,0
15MAR2022:00:00:00,51 a 60,M,Sputnik,Público,0,1,,2
15MAR2022:00:00:00,51 a 60,M,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,4,1,,6
15MAR2022:00:00:00,51 a 60,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,8,,81
15MAR2022:00:00:00,61 a 70,F,AstraZeneca,Público,0,0,,3
15MAR2022:00:00:00,61 a 70,F,Moderna,Público,11,8,,24
15MAR2022:00:00:00,61 a 70,F,Sputnik,Público,0,3,,0
15MAR2022:00:00:00,61 a 70,F,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,1,0,,4
15MAR2022:00:00:00,61 a 70,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,6,,55
15MAR2022:00:00:00,61 a 70,M,AstraZeneca,Público,0,1,,5
15MAR2022:00:00:00,61 a 70,M,Moderna,Público,7,5,,22
15MAR2022:00:00:00,61 a 70,M,Sinopharm,Público,1,0,,0
15MAR2022:00:00:00,61 a 70,M,Sputnik,Público,0,2,,0
15MAR2022:00:00:00,61 a 70,M,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,1,1,,1
15MAR2022:00:00:00,61 a 70,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,5,,45
15MAR2022:00:00:00,71 a 80,F,AstraZeneca,Público,0,0,,4
15MAR2022:00:00:00,71 a 80,F,Moderna,Público,1,1,,12
15MAR2022:00:00:00,71 a 80,F,Sputnik,Público,0,2,,0
15MAR2022:00:00:00,71 a 80,F,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,1,0,,0
15MAR2022:00:00:00,71 a 80,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,1,,36
15MAR2022:00:00:00,71 a 80,M,AstraZeneca,Público,0,0,,1
15MAR2022:00:00:00,71 a 80,M,Moderna,Público,3,0,,6
15MAR2022:00:00:00,71 a 80,M,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,0,0,,3
15MAR2022:00:00:00,71 a 80,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,1,,25
15MAR2022:00:00:00,81 a 90,F,AstraZeneca,Público,0,0,,0
15MAR2022:00:00:00,81 a 90,F,Moderna,Público,0,3,,7
15MAR2022:00:00:00,81 a 90,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,2,7,,28
15MAR2022:00:00:00,81 a 90,M,AstraZeneca,Público,0,0,,0
15MAR2022:00:00:00,81 a 90,M,Moderna,Público,0,2,,2
15MAR2022:00:00:00,81 a 90,M,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,1,0,,1
15MAR2022:00:00:00,81 a 90,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,0,,9
15MAR2022:00:00:00,91 o mas,F,AstraZeneca,Público,0,0,,0
15MAR2022:00:00:00,91 o mas,F,Moderna,Público,2,1,,1
15MAR2022:00:00:00,91 o mas,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,2,,6
15MAR2022:00:00:00,91 o mas,M,AstraZeneca,Público,0,0,,0
15MAR2022:00:00:00,91 o mas,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,0,,2
30MAY2022:00:00:00,30 o menos,F,Moderna,Público,13,21,,95
30MAY2022:00:00:00,30 o menos,F,Sinopharm,Público,18,33,,0
30MAY2022:00:00:00,30 o menos,F,Sputnik,Público,0,0,,4
30MAY2022:00:00:00,30 o menos,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,8,28,,366
30MAY2022:00:00:00,30 o menos,F,"vacuna Coronavirus (PFIZER) pediátrica, vial x 10 dosis (0.2ml)",Público,8,0,,0
30MAY2022:00:00:00,30 o menos,M,AstraZeneca,Público,3,7,,31
30MAY2022:00:00:00,30 o menos,M,Moderna,Público,5,29,,88
30MAY2022:00:00:00,30 o menos,M,Sinopharm,Público,16,49,,2
30MAY2022:00:00:00,30 o menos,M,Sputnik,Público,0,1,,0
30MAY2022:00:00:00,30 o menos,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,19,34,,379
30MAY2022:00:00:00,30 o menos,M,"vacuna Coronavirus (PFIZER) pediátrica, vial x 10 dosis (0.2ml)",Público,9,1,,1
04MAR2022:00:00:00,61 a 70,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,4,,115
04MAR2022:00:00:00,61 a 70,M,Moderna,Público,3,6,,27
04MAR2022:00:00:00,61 a 70,M,Sinopharm,Público,0,1,,0
04MAR2022:00:00:00,61 a 70,M,Sputnik,Público,0,1,,0
04MAR2022:00:00:00,61 a 70,M,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,0,0,,3
04MAR2022:00:00:00,61 a 70,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,4,,88
04MAR2022:00:00:00,71 a 80,F,Moderna,Público,5,0,,21
04MAR2022:00:00:00,71 a 80,F,Sinopharm,Público,2,5,,1
04MAR2022:00:00:00,71 a 80,F,Sputnik,Público,0,1,,0
09MAR2022:00:00:00,61 a 70,M,Sputnik,Público,0,1,,0
09MAR2022:00:00:00,61 a 70,M,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,0,0,,1
09MAR2022:00:00:00,61 a 70,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,1,4,,62
09MAR2022:00:00:00,71 a 80,F,AstraZeneca,Público,1,1,,1
09MAR2022:00:00:00,71 a 80,F,Moderna,Público,4,0,,13
09MAR2022:00:00:00,71 a 80,F,Sinopharm,Público,1,9,,0
09MAR2022:00:00:00,71 a 80,F,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,1,1,,0
09MAR2022:00:00:00,71 a 80,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,1,3,,44
09MAR2022:00:00:00,71 a 80,M,AstraZeneca,Público,0,1,,1
09MAR2022:00:00:00,71 a 80,M,Moderna,Público,1,1,,8
09MAR2022:00:00:00,71 a 80,M,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,0,0,,1
09MAR2022:00:00:00,71 a 80,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,1,4,,31
09MAR2022:00:00:00,81 a 90,F,AstraZeneca,Público,0,0,,1
09MAR2022:00:00:00,81 a 90,F,Moderna,Público,2,1,,9
09MAR2022:00:00:00,81 a 90,F,Sinopharm,Público,1,6,,0
09MAR2022:00:00:00,81 a 90,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,4,6,,26
09MAR2022:00:00:00,81 a 90,M,AstraZeneca,Público,0,0,,0
09MAR2022:00:00:00,81 a 90,M,Moderna,Público,0,1,,6
09MAR2022:00:00:00,81 a 90,M,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,1,0,,0
09MAR2022:00:00:00,81 a 90,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,1,,13
09MAR2022:00:00:00,91 o mas,F,AstraZeneca,Público,0,0,,0
09MAR2022:00:00:00,91 o mas,F,Moderna,Público,0,0,,4
09MAR2022:00:00:00,91 o mas,F,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,0,1,,0
09MAR2022:00:00:00,91 o mas,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,4,,11
09MAR2022:00:00:00,91 o mas,M,AstraZeneca,Público,0,0,,0
16MAR2022:00:00:00,91 o mas,M,AstraZeneca,Público,0,0,,0
16MAR2022:00:00:00,91 o mas,M,Sinopharm,Público,1,0,,0
16MAR2022:00:00:00,91 o mas,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,1,,1
10APR2022:00:00:00,30 o menos,F,Moderna,Público,3,12,,53
10APR2022:00:00:00,30 o menos,F,Sinopharm,Público,16,131,,25
10APR2022:00:00:00,30 o menos,F,Sputnik,Público,0,7,,3
10APR2022:00:00:00,30 o menos,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,16,44,,296
10APR2022:00:00:00,30 o menos,F,"vacuna Coronavirus (PFIZER) pediátrica, vial x 10 dosis (0.2ml)",Público,29,63,,0
10APR2022:00:00:00,30 o menos,M,Moderna,Público,10,18,,41
10APR2022:00:00:00,30 o menos,M,Sinopharm,Público,23,159,,22
10APR2022:00:00:00,30 o menos,M,Sputnik,Público,0,6,,5
10APR2022:00:00:00,30 o menos,M,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,1,0,,0
10APR2022:00:00:00,30 o menos,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,20,50,,256
10APR2022:00:00:00,30 o menos,M,"vacuna Coronavirus (PFIZER) pediátrica, vial x 10 dosis (0.2ml)",Público,29,79,,0
10APR2022:00:00:00,31 a 40,F,Moderna,Público,2,6,,41
30MAR2022:00:00:00,30 o menos,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público nacional,0,0,,0
30MAR2022:00:00:00,30 o menos,F,"vacuna Coronavirus (PFIZER) pediátrica, vial x 10 dosis (0.2ml)",Público,30,4,,1
30MAR2022:00:00:00,30 o menos,M,AstraZeneca,Público,3,13,,24
30MAR2022:00:00:00,30 o menos,M,Moderna,Público,12,51,,130
30MAR2022:00:00:00,30 o menos,M,Sinopharm,Público,33,109,,1
30MAR2022:00:00:00,30 o menos,M,Sputnik,Público,0,11,,5
30MAR2022:00:00:00,30 o menos,M,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,11,8,,9
30MAR2022:00:00:00,30 o menos,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,41,107,,406
30MAR2022:00:00:00,30 o menos,M,"vacuna Coronavirus (PFIZER) pediátrica, vial x 10 dosis (0.2ml)",Público,38,2,,0
30MAR2022:00:00:00,31 a 40,F,AstraZeneca,Público,1,4,,12
30MAR2022:00:00:00,31 a 40,F,Moderna,Público,3,7,,164
30MAR2022:00:00:00,31 a 40,F,Sinopharm,Público,0,1,,0
30MAR2022:00:00:00,31 a 40,F,Sputnik,Público,0,6,,8
30MAR2022:00:00:00,31 a 40,F,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,8,1,,25
30MAR2022:00:00:00,31 a 40,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,11,19,,233
30MAR2022:00:00:00,31 a 40,M,AstraZeneca,Público,2,2,,21
30MAR2022:00:00:00,31 a 40,M,Moderna,Público,14,22,,151
30MAR2022:00:00:00,31 a 40,M,Sinopharm,Público,0,4,,0
30MAR2022:00:00:00,31 a 40,M,Sputnik,Público,0,6,,7
30MAR2022:00:00:00,31 a 40,M,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,9,2,,11
30MAR2022:00:00:00,31 a 40,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,14,25,,219
30MAR2022:00:00:00,31 a 40,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público nacional,0,0,,0
30MAR2022:00:00:00,41 a 50,F,AstraZeneca,Público,1,1,,9
30MAR2022:00:00:00,41 a 50,F,Moderna,Público,1,16,,94
30MAR2022:00:00:00,41 a 50,F,Sinopharm,Público,1,2,,0
30MAR2022:00:00:00,41 a 50,F,Sputnik,Público,0,3,,5
30MAR2022:00:00:00,41 a 50,F,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,2,3,,11
30MAR2022:00:00:00,41 a 50,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,12,17,,130
30MAR2022:00:00:00,41 a 50,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público nacional,0,0,,0
30MAR2022:00:00:00,41 a 50,M,AstraZeneca,Público,0,3,,14
30MAR2022:00:00:00,41 a 50,M,Moderna,Público,5,18,,82
30MAR2022:00:00:00,41 a 50,M,Sinopharm,Público,1,2,,0
30MAR2022:00:00:00,41 a 50,M,Sputnik,Público,0,2,,4
30MAR2022:00:00:00,41 a 50,M,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,5,4,,13
30MAR2022:00:00:00,41 a 50,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,8,21,,109
30MAR2022:00:00:00,41 a 50,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público nacional,0,0,,0
30MAR2022:00:00:00,51 a 60,F,AstraZeneca,Público,0,2,,8
30MAR2022:00:00:00,51 a 60,F,Moderna,Público,0,9,,87
30MAR2022:00:00:00,51 a 60,F,Sinopharm,Público,1,0,,0
30MAR2022:00:00:00,51 a 60,F,Sputnik,Público,0,2,,9
30MAR2022:00:00:00,51 a 60,F,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,2,0,,6
