depa_nombre,muni_nombre,codigo_habilitacion,nombre_prestador,tido_codigo,nits_nit,razon_social,clpr_codigo,clpr_nombre,ese,direccion,telefono,fax,email,gerente,nivel,caracter,habilitado,fecha_radicacion,fecha_vencimiento,fecha_cierre,dv,clase_persona,naju_codigo,naju_nombre,numero_sede_principal,fecha_corte_REPS
Risaralda,PEREIRA,6600102704,LASKIN S.A.,,805011901,LASKIN S.A.,1,Instituciones - IPS,,AV CIRCUNVALAR ENTRE CL 4A Y 5A # 4-81,(2) 5146018,,coordinadorcalidad@laskin.com.co,,,,SI,20190912,20230911,,9,JURIDICO,1,Privada,01,Fecha corte REPS: Jun 16 2022 2:33PM
Risaralda,PEREIRA,6600100785,LIGA CONTRA EL CANCER SECCIONAL RISARALDA,,891408586,LIGA CONTRA EL CANCER SECCIONAL RISARALDA,1,Instituciones - IPS,NO,CRA 4 # 23-55,3333340,3333340,ligacancerrisaralda@une.net.co,,,,SI,20030415,20220831,,1,JURIDICO,1,Privada,01,Fecha corte REPS: Jun 16 2022 2:33PM
Risaralda,PEREIRA,6600102979,MAPLE RESPIRATORY IPS SAS,,900611961,MAPLE RESPIRATORY IPS SAS,1,Instituciones - IPS,,Cra 14 BIS # 10- 47 Edificio los Alpes Consultorio 707-708-709,3165269058,,coordinacioncalidad@maplerespiratory.co,,,,SI,20220215,20260214,,1,JURIDICO,1,Privada,01,Fecha corte REPS: Jun 16 2022 2:33PM
Risaralda,PEREIRA,6600102892,MEDICAL ASSIST 911 S.A.S.,,901426707,MEDICAL ASSIST 911 S.A.S.,1,Instituciones - IPS,,MANZANA 38 CASA 30 CORALES,3015029038 - 3469077,,medicalassistips@gmail.com,,,,SI,20210311,20250310,,6,JURIDICO,1,Privada,01,Fecha corte REPS: Jun 16 2022 2:33PM
Risaralda,PEREIRA,6600101431,MEDICAMENTOS ESPECIALIZADOS S.A.S,,805030765,MEDICAMENTOS ESPECIALIZADOS S.A.S,1,Instituciones - IPS,NO,calle 8 # 19-12 Avenida Juan B Gutierrez Edifio Tripoli Piso 4,5763401194,,nayibe.solis@medex.com.co,,,,SI,20080821,20220831,,4,JURIDICO,1,Privada,01,Fecha corte REPS: Jun 16 2022 2:33PM
Risaralda,PEREIRA,6600101577,MEDICARTE S.A.S,,900219866,MEDICARTE S.A.S,1,Instituciones - IPS,,Calle 8 # 19-12 Ed. Tripoli Local 702 y 703,3402415 y 3402416,3402415,notificaciones@medicarte.com.co,,,,SI,20100215,20220831,,8,JURIDICO,1,Privada,01,Fecha corte REPS: Jun 16 2022 2:33PM
Risaralda,PEREIRA,6600101982,MEDICINA INTEGRAL IPS SA,,830509497,MEDICINA INTEGRAL IPS,1,Instituciones - IPS,,Cra 18 #12-75 Megacentro Pinares Torre 2 Consultorio 707-708-709,3154824967 - 3174358838 - 3413491,,calidad@medicinaintegralips.com,,,,SI,20140805,20220831,,4,JURIDICO,1,Privada,01,Fecha corte REPS: Jun 16 2022 2:33PM
Risaralda,PEREIRA,6600102453,MONTECARLO CENTRAL DE RECURSOS Y SERVICIOS EN SALUD S.A.S,,901015744,MONTECARLO CENTRAL DE RECURSOS Y SERVICIOS EN SALUD S.A.S,1,Instituciones - IPS,,CARRERA 10 # 48-162 BARRIO MARAYA,3155399208,,gerencia@montecarlosalud.com,,,,SI,20180305,20230304,,5,JURIDICO,1,Privada,01,Fecha corte REPS: Jun 16 2022 2:33PM
Risaralda,PEREIRA,6600102129,MORADO S.A.S,,900335816,Morado S.A.S.,1,Instituciones - IPS,,CALLE 19# 5-48 Local 201 Novacentro,3248586 - 3108218228,,gerencia@odontoimagenes.com,,,,SI,20150916,20220831,,6,JURIDICO,1,Privada,01,Fecha corte REPS: Jun 16 2022 2:33PM
Risaralda,PEREIRA,6600102363,MUTALIS SAS,,900482620,MUTALIS SAS,1,Instituciones - IPS,,Av Juan B Gutierrez # 18-60 Edificio Oval Consultorio 508,3336056060 - 6017946519,,info@mutalis.co,,,,SI,20190626,20230625,,9,JURIDICO,1,Privada,01,Fecha corte REPS: Jun 16 2022 2:33PM
Risaralda,PEREIRA,6600102370,NEOSER SAS,,900455549,NEOSER SAS,1,Instituciones - IPS,,CRA 19 No. 12-74 EDIFICIO MEGACENTRO PINARES TORRE 2 CONSULTORIO 905,(6) 3455598,,sanchezcatalina@neoser.co,,,,SI,20170717,20220831,,9,JURIDICO,1,Privada,01,Fecha corte REPS: Jun 16 2022 2:33PM
Risaralda,PEREIRA,6600102890,NEURALGIA S.A.S.,,900623757,NEURALGIA S.A.S.,1,Instituciones - IPS,,CALLE 12 #18-24 MEGACENTRO PINARES TORRE 3 PISO 3 CONSULTORIO 307,3499032-3207212481,,neuralgiasas@gmail.com,,,,SI,20210216,20250215,,5,JURIDICO,1,Privada,01,Fecha corte REPS: Jun 16 2022 2:33PM
Risaralda,PEREIRA,6600101788,NEURODIAGNOSTICO DEL OCCIDENTE S.A.S,,900514691,Neurodiagnostico del Occidente S.A.S.,1,Instituciones - IPS,,Aven Circunvalar 3-01 Clinica Comfamiliar,3161514,,info@neurodiagnostico.com.co,,,,SI,20120604,20220831,,0,JURIDICO,1,Privada,01,Fecha corte REPS: Jun 16 2022 2:33PM
Risaralda,PEREIRA,6600102893,NEUROMEDICA SAS,,900699359,Neuromedica SAS,1,Instituciones - IPS,,Carrera 18 No. 12-35 Megacentro Torre 3 Local 213,3015054816,,calidad@neuromedica.com.co,,,,SI,20210921,20250920,,3,JURIDICO,1,Privada,01,Fecha corte REPS: Jun 16 2022 2:33PM
Risaralda,PEREIRA,6600102210,NEUROSER IPS S.A.S.,,900922979,NEUROSER IPS S.A.S.,1,Instituciones - IPS,,CALLE 19 NO. 8-34 PISO 5 OFICINA 18,3171767 -3217223341,,gerenciageneral.neuroser@gmail.com,,,,SI,20160504,20220831,,6,JURIDICO,1,Privada,01,Fecha corte REPS: Jun 16 2022 2:33PM
Risaralda,PEREIRA,6600101910,ODONTOIMAGEN PEREIRA S.A.S.,,900520679,ODONTOIMAGEN PEREIRA S.A.S.,1,Instituciones - IPS,,Avenida 30 de Agosto No. 32-40,3290552,3290552,odontoimagenpereira@hotmail.com,,,,SI,20141114,20220831,,6,JURIDICO,1,Privada,01,Fecha corte REPS: Jun 16 2022 2:33PM
Risaralda,PEREIRA,6600102111,OFTALMOLOGÍA DE ALTA TECNOLOGÍA. SAS,,900743259,OFTALMOLOGIA DE ALTA TECNOLOGÍA SAS,1,Instituciones - IPS,,AVENIDA JUAN B. GUTIERREZ. CALLE 6 # 17-55. EDIF ÍCONO. PISO 2,3402779 ext 111-115/ 3174343926-3213721050-3183413339,,gerencia@clinicaoat.com,,,,SI,20150723,20220831,,3,JURIDICO,1,Privada,01,Fecha corte REPS: Jun 16 2022 2:33PM
Risaralda,PEREIRA,6600100663,ONCOLOGOS DEL OCCIDENTE S.A.S.,,801000713,ONCOLOGOS DEL OCCIDENTE S.A.S.,1,Instituciones - IPS,,AVENIDA CIRCUNVALAR # 1-46,3005153079,,silvia.toro@oncologosdeloccidente.co,,,,SI,20110502,20220831,,9,JURIDICO,1,Privada,01,Fecha corte REPS: Jun 16 2022 2:33PM
Risaralda,PEREIRA,6600101324,OPTICA COLOMBIANA S.A.S,,860001449,OPTICA COLOMBIANA S.A.S,1,Instituciones - IPS,,AVENIDA CIRCUNVALAR 5 20 LOCAL 140,3316845,,contab@opticacolombiana.com,,,,SI,20130225,20220831,,8,JURIDICO,1,Privada,01,Fecha corte REPS: Jun 16 2022 2:33PM
Risaralda,PEREIRA,6600101316,OPTICA COLSANITAS SAS,,800185773,OPTICA COLSANITAS SAS,1,Instituciones - IPS,,"Avenida Juan B Gutierrez #18-60, Edificio Oval Médica",3401510,,oflechas@keralty.com,,,,SI,20150610,20220831,,0,JURIDICO,1,Privada,01,Fecha corte REPS: Jun 16 2022 2:33PM
Risaralda,PEREIRA,6600102762,ORGANIZACION PSICOPEDAGOGICA POR ACCIONES SIMPLIFICADA,,901224358,ORGANIZACION PSICOPEDAGOGICA POR ACCIONES SIMPLIFICADA,1,Instituciones - IPS,,CALLE 14 NRO 23 72 CENTRO DE NEGOCIOS ALTURIA OFICINA 805,3413032 - 3173980280,,op.clinica00@gmail.com,,,,SI,20201020,20241019,,1,JURIDICO,1,Privada,01,Fecha corte REPS: Jun 16 2022 2:33PM
Risaralda,PEREIRA,6600102090,ORTHOPLAN TODAVIA CON LOS DIENTES TORCIDOS PEREIRA SAS,,900242909,ORTHOPLAN TODAVIA CON LOS DIENTES TORCIDOS PEREIRA SAS,1,Instituciones - IPS,,CRA 25 #69-19,3413205,,adminrh@orthoplan.com.co,,,,SI,20160826,20220831,,2,JURIDICO,1,Privada,01,Fecha corte REPS: Jun 16 2022 2:33PM
Risaralda,PEREIRA,6600101753,Paramedicos en casa sas,,900489902,paramedicos en casa S.A.S,1,Instituciones - IPS,,CALLE 19 # 5 - 13 LOBY - LOCAL - PARAMEDICOS EN CASA,3187997676,,paramedicosencasa@hotmail.com,,,,SI,20210212,20230211,,2,JURIDICO,1,Privada,01,Fecha corte REPS: Jun 16 2022 2:33PM
Risaralda,PEREIRA,6600101950,PERINATAL CARE SAS,,900604660,PERINATAL CARE SAS,1,Instituciones - IPS,,MEGACENTRO PINARES CARRERA 19 12-50 PISO 2 LOCAL 204,3171757,3171757,perinatal.care@outlook.com,,,,SI,20140410,20220831,,9,JURIDICO,1,Privada,01,Fecha corte REPS: Jun 16 2022 2:33PM
Risaralda,PEREIRA,6600101838,PRERENAL SAS,,900554414,PRERENAL SAS,1,Instituciones - IPS,,CR 18 # 12-75 TORRE 2 CONSULTORIO 610-607 MEGACENTRO PINARES DE SAN MARTIN,3116283104,0,prerenal@hotmail.com,,,,SI,20121022,20220831,,8,JURIDICO,1,Privada,01,Fecha corte REPS: Jun 16 2022 2:33PM
Risaralda,PEREIRA,6600102589,PREVENCION DE ENFERMEDADES Y DISCAPACIDAD S.A.S.,,900424608,PREVENCION DE ENFERMEDADES Y DISCAPACIDAD S.A.S.,1,Instituciones - IPS,,AV 30 DE AGOSTO No. 46-131,3206716993,,gerencia@prevendi.com,,,,SI,20190226,20230225,,2,JURIDICO,1,Privada,01,Fecha corte REPS: Jun 16 2022 2:33PM
Risaralda,PEREIRA,6600101700,Prevision Ltda.,,816003024,Prevision Ltda.,1,Instituciones - IPS,,"Calle 19 #5-13, Clínica Risaralda, Piso 4 consultorios: 412, 413, 414, 415, 416, 417, 418",3211606-3211639-3207269333,,calidad@previsionocupacional.com,,,,SI,20110711,20220831,,0,JURIDICO,1,Privada,01,Fecha corte REPS: Jun 16 2022 2:33PM
Risaralda,PEREIRA,6600101565,PRISMA SALUD ORAL S.A.S.,,900266473,PRISMA SALUD ORAL S.A.S.,1,Instituciones - IPS,,CARRERA 19 NO. 12-50 TORRE 1 CONSULTORIO 708,3210304,3210304,asistentedegerenciaprisma@gmail.com,,,,SI,20091202,20220831,,7,JURIDICO,1,Privada,01,Fecha corte REPS: Jun 16 2022 2:33PM
Risaralda,PEREIRA,6600102112,proheridas s.a.s,,900846350,proheridas s.a.s,1,Instituciones - IPS,,Cr 18 # 12- 75 torre 2 consultorio 403 Mega centro Pinares,3134674881,,proheridas@gmail.com,,,,SI,20160219,20220831,,9,JURIDICO,1,Privada,01,Fecha corte REPS: Jun 16 2022 2:33PM
Risaralda,PEREIRA,6600102159,PSICO SALUD Y TRANSFORMACIÓN S.A.S,,900235279,PSICO SALUD Y TRANSFORMACIÓN S.A.S,1,Instituciones - IPS,,KILOMETRO 9 VIA CERRITOS 300 METROS DE LA CAPILLA SAN PEDRO APOSTOL,3206717419,3207305044,gerenciapsico@outlook.com,,,,SI,20151222,20220831,,1,JURIDICO,1,Privada,01,Fecha corte REPS: Jun 16 2022 2:33PM
Risaralda,PEREIRA,6600101576,PSYNAPSIS SALUD MENTAL S.A.,,900134328,PSYNAPSIS SALUD MENTAL S.A.,1,Instituciones - IPS,,Avenida Juan B. Gutierrez #18-60 Piso 8 Consultorios 805-806,3249617 - 3225580033,3317862,psynapsis@etp.net.co,,,,SI,20100215,20220831,,0,JURIDICO,1,Privada,01,Fecha corte REPS: Jun 16 2022 2:33PM
Risaralda,PEREIRA,6600100532,QUIROFANO CASALUD SAS,,800222727,QUIROFANO CASALUD SAS,1,Instituciones - IPS,NO,CALLE 21 # 5-47,3355163-3254778,,casaludgerencia@gmail.com,,,,SI,20030415,20220831,,0,JURIDICO,1,Privada,01,Fecha corte REPS: Jun 16 2022 2:33PM
Risaralda,PEREIRA,6600100038,RADIOLOGOS ASOCIADOS S.A.S,,891409390,RADIOLOGOS ASOCIADOS S.A.S,1,Instituciones - IPS,NO,Carrera 9 con Calle 25 Esquina Torre C piso 1 - Barrio:Centro,3402333,,coordinadorsig@radiologos.co,,,,SI,20030228,20220831,,8,JURIDICO,1,Privada,02,Fecha corte REPS: Jun 16 2022 2:33PM
Risaralda,PEREIRA,6600102204,RECUPERARTE IPS S.A.S.,,900932083,RECUPERARTE IPS S.A.S.,1,Instituciones - IPS,,CALLE 38 #6-50,"3419061, 3419064, 3178461709",,contactenos@recuperarteips.com.co,,,,SI,20160719,20230831,,5,JURIDICO,1,Privada,01,Fecha corte REPS: Jun 16 2022 2:33PM
Risaralda,PEREIRA,6600101912,RED MEDICA VITAL SAS SERVICIO DE AMBULANCIA PREPAGADO (SAP),,900632505,RED MEDICA VITAL SAS SERVICIO DE AMBULANCIA PREPAGADO (SAP),1,Instituciones - IPS,,CALLE 14 No 21 82 EDIFICIO HABITAT,3128505872-3137183094-3114300,,ccalidad@redmedicavital.com.co,,,,SI,20131008,20230831,,4,JURIDICO,1,Privada,01,Fecha corte REPS: Jun 16 2022 2:33PM
Risaralda,PEREIRA,6600103013,REHABILITACION INTEGRAL PROFESIONAL Y OCUPACIONAL SAS,,901374403,REHABILITACION INTEGRAL PROFESIONAL Y OCUPACIONAL SAS,1,Instituciones - IPS,,CARRERA 5 NRO 18-33 CONSULTORIO 504 EDIFICIO CENTRO MEDICO DE LA CLINICA RISARALDA SEGUNDA ETAPA- PROPIEDAD HORIZONTAL,6063256899,,certificado.rehabilpro@gmail.com,,,,SI,20220614,20260613,,8,JURIDICO,1,Privada,01,Fecha corte REPS: Jun 16 2022 2:33PM
Risaralda,PEREIRA,6600101308,REHABILITACION MEDICA INTEGRAL DEL EJE CAFETERO RMI SAS,,900096895,REHABILITACION MEDICA INTEGRAL DEL EJE CAFETERO RMI SAS,1,Instituciones - IPS,,AV. CIRCUNVALAR # 3-01 CONSULTA EXTERNA 2,3313751,3135600,rmiltda@yahoo.es,,,,SI,20120924,20220831,,1,JURIDICO,1,Privada,01,Fecha corte REPS: Jun 16 2022 2:33PM
Risaralda,PEREIRA,6600102913,REHABILITACION Y GESTION DEL REINTEGRO CON SALUD SAS,,901457374,REHABILITACION Y GESTION DEL REINTEGRO CON SALUD SAS,1,Instituciones - IPS,,AVENIDA JUAN B GUTIERREZ #18-60 CONSULTORIO 1004-1005-1004 OVAL MEDICA,3245612471-3113266,,regresaips@gmail.com,,,,SI,20210527,20250526,,1,JURIDICO,1,Privada,01,Fecha corte REPS: Jun 16 2022 2:33PM
Risaralda,PEREIRA,6600101410,RESPIREMOS UNIDAD DE NEUMOLOGIA Y ENDOSCOPIA RESPIRATORIA DEL EJE CAFETERO S.A.S,,900150760,RESPIREMOS UNIDAD DE NEUMOLOGIA Y ENDOSCOPIA RESPIRATORIA DEL EJE CAFETERO S.A.S,1,Instituciones - IPS,NO,CARRERA 12 N° 18-24 MEGACENTRO PINARES TORRE 3 CONSULTORIO 403,3170710,3170710,info@respiremossas.com,,,,SI,20080623,20220831,,7,JURIDICO,1,Privada,01,Fecha corte REPS: Jun 16 2022 2:33PM
Risaralda,PEREIRA,6600100043,RESTREPO Y MEJIA CIMDER S.A.S,,816000634,RESTREPO Y MEJIA CIMDER S.A.S,1,Instituciones - IPS,,AV. CIRCUNVALAR NO. 8-120,3350500 - 3012709856,,cimder@gmail.com,,,,SI,20110307,20220831,,1,JURIDICO,1,Privada,01,Fecha corte REPS: Jun 16 2022 2:33PM
Risaralda,PEREIRA,6600101678,RICARDO LEON ESCOBAR S.A.S.,,900434133,RICARDO LEON ESCOBAR S.A.S.,1,Instituciones - IPS,,calle 10 No. 15-48 los Alpes,3333700-3333707-3333717,3333650,silvanaescobarc@yahoo.com,,,,SI,20110509,20220831,,9,JURIDICO,1,Privada,01,Fecha corte REPS: Jun 16 2022 2:33PM
Risaralda,PEREIRA,6600100276,RIESGO DE FRACTURA S.A. CAYRE,,830027158,RIESGO DE FRACTURA S.A. CAYRE,1,Instituciones - IPS,NO,CRA 19 No. 12-50 Torre 1 Cs 901,3172355,3172355,calidad2@cayre.co,,,,SI,20030407,20220831,,3,JURIDICO,1,Privada,02,Fecha corte REPS: Jun 16 2022 2:33PM
Risaralda,PEREIRA,6600101673,RTS S.A.S,,805011262,RTS S.A.S,1,Instituciones - IPS,,CALLE 14 No. 27-54 BARRIO ALAMOS,3470474,,karla_amaya@baxter.com,,,,SI,20110502,20220831,,0,JURIDICO,1,Privada,01,Fecha corte REPS: Jun 16 2022 2:33PM
Risaralda,PEREIRA,6600102295,RUAN REHACER & CIA SAS,,830094305,RUAN REHACER & CIA SAS,1,Instituciones - IPS,,CALLE 8 No 19 - 12 AVENIDA JUAN B. GUTIERREZ CS 505,3188660641,,calidad@ruanrehacer.com,,,,SI,20170302,20220831,,5,JURIDICO,1,Privada,01,Fecha corte REPS: Jun 16 2022 2:33PM
Risaralda,PEREIRA,6600102788,SALUD OCUPACIONAL DE LOS ANDES LIMITADA,,830029102,SALUD OCUPACIONAL DE LOS ANDES LIMITADA,1,Instituciones - IPS,,AVENIDA 30 DE AGOSTO NRO 42 - 15 PISO 1,3203337914,4320260,alexander.leon@soandes.co,,,,SI,20201124,20241123,,0,JURIDICO,1,Privada,01,Fecha corte REPS: Jun 16 2022 2:33PM
Risaralda,PEREIRA,6600102288,SALUD P&P S.A.S,,900466543,SALUD P&P SAS,1,Instituciones - IPS,,Edificio Oval Médica # 18-60 Consultorio 407,3003216668,,mariaclaudiapyp@gmail.com,,,,SI,20161117,20221117,,2,JURIDICO,1,Privada,01,Fecha corte REPS: Jun 16 2022 2:33PM
Risaralda,PEREIRA,6600101726,SALUD TERAPIA HOME CARE S.A.S.,,900459211,SALUD TERAPIA HOME CARE S.A.S.,1,Instituciones - IPS,,carrera 37 A N° 31-52 VILLA VERDE,3108910257-3164901000,,saludterapiasas@hotmail.com,,,,SI,20110912,20220831,,3,JURIDICO,1,Privada,01,Fecha corte REPS: Jun 16 2022 2:33PM
Risaralda,PEREIRA,6600100759,SALUD TOTAL EPS-S S.A.,,800130907,SALUD TOTAL EPS-S S.A.,1,Instituciones - IPS,NO,AV 30 DE AGOSTO NO 40-51 - Barrio:,3363865,,juanmm@saludtotal.com.co,,,,SI,20030411,20220831,,4,JURIDICO,1,Privada,05,Fecha corte REPS: Jun 16 2022 2:33PM
Risaralda,PEREIRA,6600101719,SAN DIEGO ODONTOLOGIA S.A.S,,900457796,SAN DIEGO ODONTOLOGIA S.A.S,1,Instituciones - IPS,,CALLE 24 No 7-23,3340602,,ipssandiego.gerencia@gmail.com,,,,SI,20110905,20220831,,0,JURIDICO,1,Privada,01,Fecha corte REPS: Jun 16 2022 2:33PM
Risaralda,PEREIRA,6600102761,SERVICIOS DE EMERGENCIAS MEDICAS GUADALUPE S.A.S,,901313907,SERVICIOS DE EMERGENCIAS MEDICAS GUADALUPE S.A.S,1,Instituciones - IPS,,CR 6 No. 37-47,3126595970,,sempereirasas@hotmail.com,,,,SI,20200518,20240517,,7,JURIDICO,1,Privada,01,Fecha corte REPS: Jun 16 2022 2:33PM
Risaralda,PEREIRA,6600102411,Servicios de Salud IPS Suramericana S.A.S,,811007832,Servicios de Salud IPS Suramericana S.A.S,1,Instituciones - IPS,,"CRA 19 # 12 - 50, TORRE 1 CONSULTORIO 504 B MEGACENTRO PINARES",3211717 Op 3 Ext 109,3052615738,RqExt@suramericana.com.co,,,,SI,20170928,20220927,,5,JURIDICO,1,Privada,01,Fecha corte REPS: Jun 16 2022 2:33PM
Risaralda,PEREIRA,6600101781,SINERGIA GLOBAL EN SALUD SAS,,900363673,SINERGIA GLOBAL EN SALUD SAS,1,Instituciones - IPS,,CALLE 18 No. 14 - 35 - Barrio:OLAYA HERRERA,3400813 EXT 61511,,luz.uribe@christus.co,,,,SI,20120507,20220831,,9,JURIDICO,1,Privada,02,Fecha corte REPS: Jun 16 2022 2:33PM
Risaralda,PEREIRA,6600101150,SOCIEDAD CENTRO RADIOLOGICO ESPECIALIZADO S.A.S. ORTHODIAGNOSTICAR,,816005224,SOCIEDAD CENTRO RADIOLOGICO ESPECIALIZADO S.A.S. ORTHODIAGNOSTICAR,1,Instituciones - IPS,NO,CALLE 19 # 5-13 CONS 819,3255898,3255544,orthodiagnosticar@yahoo.com,,,,SI,20050819,20220831,,6,JURIDICO,1,Privada,01,Fecha corte REPS: Jun 16 2022 2:33PM
Risaralda,PEREIRA,6600101428,SOCIEDAD CIRUMAX S.A,,900224260,SOCIEDAD CIRUMAX S.A,1,Instituciones - IPS,NO,CALLE 14 No 25-39,3441700,3215154,cirumaxpereira@hotmail.com,,,,SI,20080821,20220831,,5,JURIDICO,1,Privada,01,Fecha corte REPS: Jun 16 2022 2:33PM
Risaralda,PEREIRA,6600101587,Sociedad Comercializadora De Insumos y Servicios Médicos S.A.S,,900342064,Sociedad Comercializadora De Insumos y Servicios Médicos S.A.S,1,Instituciones - IPS,,Carrera 25 # 74 A 87 Barrio San Rafael UribeII,3270700-3115411,,gerencia@socimedicos.com,,,,SI,20100315,20220831,,3,JURIDICO,1,Privada,01,Fecha corte REPS: Jun 16 2022 2:33PM
Risaralda,PEREIRA,6600101567,SOCIEDAD INTEGRAL DE ESPECIALISTAS EN SALUD S.A.S. SIGLA SIES SALUD S.A.S.,,900123436,SOCIEDAD INTEGRAL DE ESPECIALISTAS EN SALUD S.A.S Sigla SIES SALUD S.A.S,1,Instituciones - IPS,,Calle 22 N° 9 - 63 Barrio Centro piso 1,3228670569,,garantia_delacalidad@sies.com.co,,,,SI,20091210,20220831,,0,JURIDICO,1,Privada,01,Fecha corte REPS: Jun 16 2022 2:33PM
Risaralda,PEREIRA,6600100654,SOCIEDAD ORTOCENTRO S.A.S,,816003836,SOCIEDAD ORTOCENTRO S.A.S,1,Instituciones - IPS,NO,CRA 6 # 22-48,3244999,3244999,gerencia@ortocentro.com.co,,,,SI,20030410,20220831,,4,JURIDICO,1,Privada,01,Fecha corte REPS: Jun 16 2022 2:33PM
Risaralda,PEREIRA,6600102698,SOLUCIONES EN MEDICINA REPRODUCTIVA HUMANA S.A.S.,,901218161,SOLUCIONES EN MEDICINA REPRODUCTIVA HUMANA S.A.S.,1,Instituciones - IPS,,CARRERA 18 NRO. 12 75 TORRE 2 PISO 12 CONSULTORIO 1209 Y 1210 EDIFICIO MEGACENTRO PINARES,3103894213,,tamala2407@gmail.com,,,,SI,20190809,20230808,,3,JURIDICO,1,Privada,01,Fecha corte REPS: Jun 16 2022 2:33PM
Risaralda,PEREIRA,6600102498,SONRIDENT 160 SAS,,901088875,SONRIDENT 160 SAS,1,Instituciones - IPS,,CALLE 19 BIS N° 10-04,3171799,,sonrident160@gmail.com,,,,SI,20180504,20230503,,4,JURIDICO,1,Privada,01,Fecha corte REPS: Jun 16 2022 2:33PM
Risaralda,PEREIRA,6600103012,SPORT MEDICAL CENTER IPS GUSTAVO PORTELA SAS,,900420751,sport medical center ips gustavo portela sas,1,Instituciones - IPS,,Avenida 30 de agosto #49-50,3103728224,,ipsgustavoportela@gmail.com,,,,SI,20220526,20260525,,1,JURIDICO,1,Privada,01,Fecha corte REPS: Jun 16 2022 2:33PM
Risaralda,PEREIRA,6600102626,SYS SEGURIDAD Y SALUD EN EL TRABAJO S.A.S,,900827895,SYS SEGURIDAD Y SALUD EN EL TRABAJO S.A.S,1,Instituciones - IPS,,CALLE 23 N° 6-17,3168773851,,eugenioocampo1@gmail.com,,,,SI,20190212,20230211,,1,JURIDICO,1,Privada,01,Fecha corte REPS: Jun 16 2022 2:33PM
Risaralda,PEREIRA,6600101526,TECNOVIDA DIAGNOSTICO POR IMAGENES S.A.S.,,900244429,TECNOVIDA DIAGNOSTICO POR IMAGENES S.A.S.,1,Instituciones - IPS,NO,CALLE 24 No 5-41 PISO 3,3245232,3248795,institucional@tecnovida.co,,,,SI,20090707,20220831,,8,JURIDICO,1,Privada,01,Fecha corte REPS: Jun 16 2022 2:33PM
Risaralda,PEREIRA,6600102279,TU ORTOPEDIA INTEGRAL S.A.S,,900939196,TU ORTOPEDIA INTEGRAL S.A.S,1,Instituciones - IPS,,AVENIDA CIRCUNVALAR No 13-40 LOCALES 7 Y 8,"3444800 , 3114255904",,info@ortopediaintegral.co,,,,SI,20161026,20230831,,0,JURIDICO,1,Privada,01,Fecha corte REPS: Jun 16 2022 2:33PM
Risaralda,PEREIRA,6600101487,UNIDAD CARDIOLOGICA LTDA,,900148894,Unidad Cardiológica Ltda,1,Instituciones - IPS,NO,KRA 9 NO. 25-25 CLINICA LOS ROSALES TORRE A CONSULTORIO 301- 302,3243763,3243763,unidadcardiologicapereira@gamil.com,,,,SI,20090115,20220831,,9,JURIDICO,1,Privada,01,Fecha corte REPS: Jun 16 2022 2:33PM
Risaralda,PEREIRA,6600100269,UNIDAD DE DIAGNOSTICO MAXILOFACIAL SAS,,816000962,UNIDAD DE DIAGNOSTICO MAXILOFACIAL SAS,1,Instituciones - IPS,,Cra 6 N° 23-80,3240829,3349031,udmadmon@gmail.com,,,,SI,20120102,20220831,,0,JURIDICO,1,Privada,01,Fecha corte REPS: Jun 16 2022 2:33PM
Risaralda,PEREIRA,6600101138,UNIDAD DE HEMODINAMIA DEL CAFE SA,,830512116,UNIDAD DE HEMODINAMIA DEL CAFE SA,1,Instituciones - IPS,,CARRERA 9 NUMERO 25-25 PISO -1,3245354,3243701,contabilidad@hemodinamiacafe.com,,,,SI,20110221,20220831,,4,JURIDICO,1,Privada,01,Fecha corte REPS: Jun 16 2022 2:33PM
Risaralda,PEREIRA,6600101637,UNIDAD DERMATOLOGICA LASER SAS,,900381894,UNIDAD DERMATOLOGICA LASER SAS,1,Instituciones - IPS,,CARRERA 13 No 13 40 OFICINA 408,3240041,3243188,udl@udl.com.co,,,,SI,20101025,20220831,,6,JURIDICO,1,Privada,01,Fecha corte REPS: Jun 16 2022 2:33PM
Risaralda,PEREIRA,6600101161,UNIDAD EJE VISUAL S.A.,,900021820,UNIDAD EJE VISUAL S.A.,1,Instituciones - IPS,,CARRERA 7 NO. 25-41,3335252-3206972575,3335252,gerencia@unidadejevisual.com,,,,SI,20110513,20220831,,8,JURIDICO,1,Privada,01,Fecha corte REPS: Jun 16 2022 2:33PM
Risaralda,PEREIRA,6600102033,UNIDAD MEDICA Y DE DIAGNOSTICO S.A,,830001007,UNIDAD MEDICA Y DE DIAGNOSTICO S.A,1,Instituciones - IPS,,CARRERA 19 No. 12-50 LOCAL 106 MEGACENTRO,3210902,3591040,edgarc@colmedica.com,,,,SI,20141203,20230831,,7,JURIDICO,1,Privada,01,Fecha corte REPS: Jun 16 2022 2:33PM
Risaralda,PEREIRA,6600101948,UNIDAD NEUMOLOGICA BERTHA INES AGUDELO VEGA SAS,,900675810,UNIDAD NEUMOLOGICA BERTHA INES AGUDELO VEGA SAS,1,Instituciones - IPS,,CRA 18 No. 12-75 C11-09 y C11-03 T2 MEGACENTRO PINARES,3213445,3213445,berthagudelo@gmail.com,,,,SI,20140402,20220831,,0,JURIDICO,1,Privada,01,Fecha corte REPS: Jun 16 2022 2:33PM
